Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
2239.928,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.70,6.00,0.99,18.75,0.00
2240.171,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2240.408,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2240.648,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2240.890,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2241.128,1548.50,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2241.370,1554.00,13.72,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2241.608,1554.00,13.74,0.83,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2241.848,1554.00,13.74,0.82,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2242.090,1554.00,13.74,0.82,52.00,51.66,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2242.328,1554.00,13.74,0.82,52.00,50.16,30.00,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2242.569,1554.00,13.74,0.82,52.00,50.16,29.25,54.15,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2242.808,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,53.50,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2243.047,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,92.46,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2243.290,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2243.528,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2243.770,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2244.008,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2244.248,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.80,14.50,6.00,0.99,18.75,0.00
2244.490,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.50,6.00,0.99,18.75,0.00
2244.728,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2244.970,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2245.208,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2245.448,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2245.690,1554.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2245.928,1548.00,13.74,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2246.170,1548.00,13.75,0.82,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2246.408,1548.00,13.75,0.88,52.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2246.648,1548.00,13.75,0.88,56.00,50.16,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2246.890,1548.00,13.75,0.88,56.00,54.97,29.25,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2247.128,1548.00,13.75,0.88,56.00,54.97,31.50,54.04,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2247.368,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,52.90,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2247.608,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.96,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2247.848,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2248.090,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2248.328,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.47,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2248.568,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2248.808,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.53,14.89,6.00,0.99,18.75,0.00
2249.048,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.89,6.00,0.99,18.75,0.00
2249.290,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2249.528,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2249.770,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2250.008,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2250.248,1548.00,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2250.490,1539.50,13.75,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2250.728,1539.50,13.88,0.88,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2250.970,1539.50,13.88,0.75,56.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2251.208,1539.50,13.88,0.75,24.00,54.97,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2251.448,1539.50,13.88,0.75,24.00,29.03,31.50,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2251.690,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2251.928,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,57.10,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2252.170,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.56,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2252.408,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2252.648,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2252.888,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2253.128,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2253.369,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,96.77,14.52,6.00,0.99,18.75,0.00
2253.608,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,14.52,6.00,0.99,18.75,0.00
2253.847,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,6.00,0.99,18.75,0.00
2254.090,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,18.75,0.00
2254.327,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,18.75,0.00
2254.570,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2254.808,1539.50,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2255.048,3680.00,13.88,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2255.290,3680.00,13.78,0.75,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2255.528,3680.00,13.78,1.61,24.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2255.770,3680.00,13.78,1.61,100.00,29.03,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2256.008,3680.00,13.78,1.61,100.00,79.16,12.00,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2256.248,3680.00,13.78,1.61,100.00,79.16,18.75,53.76,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2256.490,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,43.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2256.728,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.36,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2256.970,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,36.75,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2257.208,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2257.448,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2257.690,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2257.928,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,90.12,16.05,4.00,0.99,-8.25,0.00
2258.169,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,16.05,4.00,0.99,-8.25,0.00
2258.408,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,0.99,-8.25,0.00
2258.647,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,0.99,-8.25,0.00
2258.890,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-8.25,0.00
2259.128,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2259.369,3680.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2259.608,3537.00,13.78,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2259.848,3537.00,13.74,1.61,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2260.090,3537.00,13.74,1.72,100.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2260.328,3537.00,13.74,1.72,76.00,79.16,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2260.569,3537.00,13.74,1.72,76.00,76.72,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2260.808,3537.00,13.74,1.72,76.00,76.72,18.75,54.04,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2261.048,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,78.90,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2261.290,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,91.16,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2261.528,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,37.50,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2261.769,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2262.007,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2262.248,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2262.490,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,84.29,18.79,4.00,1.00,-13.50,0.00
2262.728,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,18.79,4.00,1.00,-13.50,0.00
2262.969,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,1.00,-13.50,0.00
2263.208,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,1.00,-13.50,0.00
2263.448,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,-13.50,0.00
2263.658,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2263.897,3537.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2264.138,3676.00,13.74,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2264.378,3676.00,14.10,1.72,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2264.618,3676.00,14.10,5.03,76.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2264.858,3676.00,14.10,5.03,260.00,76.72,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2265.098,3676.00,14.10,5.03,260.00,258.91,18.75,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2265.338,3676.00,14.10,5.03,260.00,258.91,59.25,55.14,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2265.580,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,76.20,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2265.818,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,90.66,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2266.058,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2266.298,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2266.538,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2266.780,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2267.018,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,80.61,17.10,4.00,0.92,18.75,0.00
2267.258,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,17.10,4.00,0.92,18.75,0.00
2267.498,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,4.00,0.92,18.75,0.00
2267.738,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,0.92,18.75,0.00
2267.978,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,18.75,0.00
2268.218,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2268.458,3676.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2268.698,3127.00,14.10,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2268.938,3127.00,13.70,5.03,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2269.180,3127.00,13.70,2.42,260.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2269.418,3127.00,13.70,2.42,116.00,258.91,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2269.658,3127.00,13.70,2.42,116.00,115.00,59.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2269.898,3127.00,13.70,2.42,116.00,115.00,32.25,57.74,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2270.138,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,162.30,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2270.378,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,91.46,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2270.618,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,38.25,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2270.858,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2271.098,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2271.338,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2271.578,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,93.41,16.37,5.00,1.01,31.50,0.00
2271.818,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,16.37,5.00,1.01,31.50,0.00
2272.058,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.01,31.50,0.00
2272.298,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.01,31.50,0.00
2272.538,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,31.50,0.00
2272.780,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2273.018,3127.00,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2273.258,3176.50,13.70,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2273.498,3176.50,13.68,2.42,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2273.738,3176.50,13.68,1.51,116.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2273.980,3176.50,13.68,1.51,68.00,115.00,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2274.218,3176.50,13.68,1.51,68.00,69.16,32.25,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2274.458,3176.50,13.68,1.51,68.00,69.16,27.75,62.36,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2274.698,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,117.80,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2274.938,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,94.26,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2275.178,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,39.00,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2275.418,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2275.868,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2276.108,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2276.348,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,96.93,18.43,5.00,1.00,34.50,0.00
2276.590,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,18.43,5.00,1.00,34.50,0.00
2276.828,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,1.00,34.50,0.00
2277.068,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,1.00,34.50,0.00
2277.308,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,34.50,0.00
2277.548,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2277.790,3176.50,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2278.028,3022.00,13.68,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2278.270,3022.00,13.78,1.51,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2278.508,3022.00,13.78,1.47,68.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2278.748,3022.00,13.78,1.47,112.00,69.16,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2278.990,3022.00,13.78,1.47,112.00,119.81,27.75,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2279.228,3022.00,13.78,1.47,112.00,119.81,36.00,61.14,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2279.470,3022.00,13.78,1.47,112.00,119.81,36.00,59.15,68.10,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2279.708,3022.00,13.78,1.47,112.00,119.81,36.00,59.15,129.00,95.56,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
2279.979,3022.00,13.78,1.47,112.00,119.81,36.00,59.15,129.00,93.16,41.25,93.00,14.48,32.50,91.82,17.16,5.00,0.90,33.00,0.00
