Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
359.224,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,128.44,16.82,6.00,0.99,24.00,0.00
359.375,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,16.82,6.00,0.99,24.00,0.00
359.524,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
359.675,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
359.824,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
359.975,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.124,2052.50,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.275,2044.00,13.60,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.424,2044.00,13.64,0.69,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.575,2044.00,13.64,0.76,92.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.724,2044.00,13.64,0.76,88.00,90.59,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
360.875,2044.00,13.64,0.76,88.00,88.81,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.024,2044.00,13.64,0.76,88.00,88.81,38.25,76.26,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.174,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,93.30,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.324,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,92.96,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.475,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,63.00,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.624,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.774,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
361.924,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
362.075,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.88,17.34,6.00,0.99,24.00,0.00
362.224,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.34,6.00,0.99,24.00,0.00
362.374,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
362.524,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
362.704,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
362.854,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.004,2044.00,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.154,2040.50,13.64,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.304,2040.50,13.69,0.76,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.454,2040.50,13.69,0.79,88.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.604,2040.50,13.69,0.79,92.00,88.81,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.754,2040.50,13.69,0.79,92.00,91.62,38.25,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
363.904,2040.50,13.69,0.79,92.00,91.62,39.75,76.14,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.054,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,91.80,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.204,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.06,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.355,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,60.75,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.504,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.654,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.804,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
364.954,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.57,17.23,6.00,0.99,24.00,0.00
365.104,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.23,6.00,0.99,24.00,0.00
365.254,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,0.99,24.00,0.00
365.404,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,0.99,24.00,0.00
365.554,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,24.00,0.00
365.704,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
365.854,2040.50,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.004,2040.00,13.69,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.154,2040.00,13.66,0.79,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.304,2040.00,13.66,1.02,92.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.454,2040.00,13.66,1.02,100.00,91.62,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.604,2040.00,13.66,1.02,100.00,98.12,39.75,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.754,2040.00,13.66,1.02,100.00,98.12,42.00,75.95,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
366.904,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,95.10,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.054,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.36,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.204,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,58.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.354,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.504,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.654,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.804,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.33,17.55,6.00,1.00,21.75,0.00
367.954,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,17.55,6.00,1.00,21.75,0.00
368.104,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
368.254,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
368.404,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
368.554,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
368.704,2040.00,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
368.854,2036.50,13.66,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.004,2036.50,13.69,1.02,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.154,2036.50,13.69,0.86,100.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.304,2036.50,13.69,0.86,92.00,98.12,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.454,2036.50,13.69,0.86,92.00,91.97,42.00,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.604,2036.50,13.69,0.86,92.00,91.97,39.75,75.86,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.754,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,100.90,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
369.904,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,94.26,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.054,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,55.50,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.204,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.386,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.534,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.686,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.22,16.96,6.00,1.00,21.75,0.00
370.834,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,1.00,21.75,0.00
370.984,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,1.00,21.75,0.00
371.134,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,1.00,21.75,0.00
371.286,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,21.75,0.00
371.434,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
371.586,2036.50,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
371.734,2045.00,13.69,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
371.886,2045.00,13.62,0.86,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.034,2045.00,13.62,0.75,92.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.184,2045.00,13.62,0.75,88.00,91.97,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.334,2045.00,13.62,0.75,88.00,86.00,39.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.484,2045.00,13.62,0.75,88.00,86.00,36.75,75.95,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.634,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,94.40,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.786,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.96,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
372.934,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,53.25,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
373.086,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
373.234,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
373.386,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
373.534,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.67,16.96,6.00,0.99,24.00,0.00
373.686,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.96,6.00,0.99,24.00,0.00
373.834,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
373.986,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.134,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.286,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.434,2045.00,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.586,2041.50,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.734,2041.50,13.62,0.75,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
374.886,2041.50,13.62,0.58,88.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.034,2041.50,13.62,0.58,84.00,86.00,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.186,2041.50,13.62,0.58,84.00,83.78,36.75,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.334,2041.50,13.62,0.58,84.00,83.78,36.00,75.74,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.486,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,88.50,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.634,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.66,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.786,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
375.934,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
376.086,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
376.234,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
376.386,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.60,16.77,6.00,0.99,24.00,0.00
376.534,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.77,6.00,0.99,24.00,0.00
376.686,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
376.834,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
376.986,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.134,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.286,2041.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.434,2040.50,13.62,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.586,2040.50,13.65,0.58,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.734,2040.50,13.65,0.56,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
377.886,2040.50,13.65,0.56,84.00,83.78,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.066,2040.50,13.65,0.56,84.00,83.50,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.214,2040.50,13.65,0.56,84.00,83.50,36.00,75.46,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.366,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,87.00,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.514,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,93.26,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.666,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,52.50,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.814,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
378.966,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
379.114,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
379.266,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.50,16.96,6.00,0.99,24.00,0.00
379.414,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,16.96,6.00,0.99,24.00,0.00
379.566,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,0.99,24.00,0.00
379.714,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,0.99,24.00,0.00
379.866,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.014,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.164,2040.50,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.314,2041.00,13.65,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.464,2041.00,13.62,0.56,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.614,2041.00,13.62,0.59,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.764,2041.00,13.62,0.59,84.00,83.50,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
380.914,2041.00,13.62,0.59,84.00,85.19,36.00,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.066,2041.00,13.62,0.59,84.00,85.19,36.75,74.85,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.214,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,86.70,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.366,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.86,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.514,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.666,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,87.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.814,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
381.966,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
382.114,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.46,17.10,6.00,1.00,24.00,0.00
382.264,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,17.10,6.00,1.00,24.00,0.00
382.414,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
382.566,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
382.714,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
382.866,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.014,2041.00,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.167,2041.50,13.62,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.314,2041.50,13.64,0.59,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.464,2041.50,13.64,0.56,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.614,2041.50,13.64,0.56,84.00,85.19,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.764,2041.50,13.64,0.56,84.00,81.78,36.75,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
383.914,2041.50,13.64,0.56,84.00,81.78,35.25,74.45,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
384.066,2041.50,13.64,0.56,84.00,81.78,35.25,74.15,87.50,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
384.214,2041.50,13.64,0.56,84.00,81.78,35.25,74.15,84.00,92.46,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
384.367,2041.50,13.64,0.56,84.00,81.78,35.25,74.15,84.00,92.26,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
384.514,2041.50,13.64,0.56,84.00,81.78,35.25,74.15,84.00,92.26,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
384.666,2041.50,13.64,0.56,84.00,81.78,35.25,74.15,84.00,92.26,53.25,88.00,14.36,41.50,127.55,16.80,6.00,1.00,24.00,0.00
