Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated","Intake air temperature","Is position electrical wastegate (0: WG closed, 100 WG open)","Target ignition angle from torque intervention","Oil temperature after filter","Boost pressure setpoint","Coordinated target torque on the wheel"
2706.950,1882.50,13.55,1.83,112.00,110.69,49.50,80.36,107.10,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2707.192,1882.50,13.55,1.83,92.00,110.69,49.50,80.36,107.10,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2707.430,1882.50,13.55,1.83,92.00,96.41,49.50,80.36,107.10,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2707.670,1882.50,13.55,1.83,92.00,96.41,45.00,80.36,107.10,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2707.913,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,107.10,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2708.151,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.26,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2708.390,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.75,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2708.630,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,82.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2708.872,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2709.113,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,42.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2709.350,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.84,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2709.593,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,18.07,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2709.830,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2710.070,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,1.00,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2710.312,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,15.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2710.550,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2710.790,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2711.031,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2711.270,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,18.00,93.00,0.00,189.55
2711.512,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,189.55
2711.750,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,189.55
2712.020,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,189.55
2712.260,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2712.502,1882.50,13.55,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2712.770,1882.50,13.47,1.83,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2713.013,1882.50,13.47,1.71,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2713.250,1882.50,13.47,1.71,92.00,96.41,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2713.492,1882.50,13.47,1.71,92.00,91.53,45.00,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2713.730,1882.50,13.47,1.71,92.00,91.53,42.75,78.55,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2713.970,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,98.50,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2714.212,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,86.56,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2714.450,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,60.00,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2714.692,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2714.930,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.13,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2715.170,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2715.412,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.41,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2715.651,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,17.40,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2715.892,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2716.130,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,0.99,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2716.402,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,18.75,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2716.640,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2716.880,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2717.121,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2717.360,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,21.00,93.00,0.00,186.60
2717.600,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,186.60
2717.840,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,186.60
2718.081,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,186.60
2718.320,1882.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2718.560,1884.50,13.47,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2718.802,1884.50,13.39,1.71,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2719.041,1884.50,13.39,1.29,92.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2719.280,1884.50,13.39,1.29,80.00,91.53,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2719.520,1884.50,13.39,1.29,80.00,79.28,42.75,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2719.760,1884.50,13.39,1.29,80.00,79.28,37.50,76.65,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2720.002,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,93.60,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2720.240,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,90.06,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2720.481,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2720.720,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2720.960,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2721.201,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2721.440,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.62,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2721.680,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,16.71,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2721.920,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2722.160,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,1.00,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2722.400,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,22.50,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2722.641,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2722.880,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2723.121,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.00,24.00,93.00,0.00,155.63
2723.360,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,155.63
2723.602,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,155.63
2723.840,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,155.63
2724.080,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,155.63
2724.320,1884.50,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2724.560,1884.00,13.39,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2724.802,1884.00,13.38,1.29,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2725.040,1884.00,13.38,1.37,80.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2725.280,1884.00,13.38,1.37,76.00,79.28,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2725.520,1884.00,13.38,1.37,76.00,73.09,37.50,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2725.760,1884.00,13.38,1.37,76.00,73.09,33.75,75.04,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2726.001,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,83.30,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2726.240,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,94.46,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2726.480,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,57.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2726.720,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,83.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2726.960,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2727.202,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2727.440,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.28,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2727.680,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,17.34,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2727.920,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2728.160,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2728.402,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2728.640,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2728.880,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2729.121,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2729.360,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2729.602,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.00,0.00,161.53
2729.840,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,161.53
2730.081,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,161.53
2730.320,1884.00,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2730.560,1881.50,13.38,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2730.802,1881.50,13.39,1.37,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2731.041,1881.50,13.39,0.84,76.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2731.280,1881.50,13.39,0.84,72.00,73.09,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2731.520,1881.50,13.39,0.84,72.00,69.41,33.75,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2731.760,1881.50,13.39,0.84,72.00,69.41,32.25,73.44,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2732.002,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,73.20,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2732.240,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,96.66,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2732.480,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,54.75,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2732.720,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2732.960,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2733.202,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2733.440,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.52,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2733.680,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.62,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2733.920,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2734.161,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,0.99,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2734.402,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2734.641,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2734.881,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2735.121,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2735.360,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2735.600,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2735.841,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2736.081,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,126.12
2736.321,1881.50,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2736.560,1886.00,13.39,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2736.802,1886.00,13.40,0.84,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2737.041,1886.00,13.40,0.68,72.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2737.280,1886.00,13.40,0.68,60.00,69.41,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2737.520,1886.00,13.40,0.68,60.00,59.81,32.25,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
2737.760,1886.00,13.40,0.68,60.00,59.81,28.50,71.76,72.30,94.06,51.00,84.00,14.12,41.00,117.48,16.21,6.00,1.00,24.00,0.00,52.50,0.39,24.00,93.75,0.00,112.11
