Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
1273.358,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,81.75,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1273.508,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,81.75,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1273.658,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1273.808,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1273.958,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1274.108,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.80,17.09,2.00,0.96,17.25,0.00
1274.258,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,17.09,2.00,0.96,17.25,0.00
1274.408,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,0.96,17.25,0.00
1274.558,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,0.96,17.25,0.00
1274.708,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,17.25,0.00
1274.858,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.008,5149.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.158,5157.00,13.47,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.308,5157.00,13.43,2.24,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.458,5157.00,13.43,2.50,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.608,5157.00,13.43,2.50,112.00,112.25,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.758,5157.00,13.43,2.50,112.00,110.19,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1275.908,5157.00,13.43,2.50,112.00,110.19,18.75,83.76,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.058,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.60,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.208,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.46,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.358,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,82.50,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.508,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.658,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.808,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1276.958,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,61.05,18.24,2.00,1.01,39.00,0.00
1277.108,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,18.24,2.00,1.01,39.00,0.00
1277.258,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,1.01,39.00,0.00
1277.407,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,1.01,39.00,0.00
1277.558,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1277.708,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1277.858,5157.00,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.008,5088.50,13.43,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.158,5088.50,13.60,2.50,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.308,5088.50,13.60,3.16,112.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.458,5088.50,13.60,3.16,244.00,110.19,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.608,5088.50,13.60,3.16,244.00,258.91,18.75,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.788,5088.50,13.60,3.16,244.00,258.91,42.00,84.04,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1278.938,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,112.10,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.090,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,93.76,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.238,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,84.75,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.390,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.538,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.690,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.838,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,59.99,16.93,2.00,0.99,39.00,0.00
1279.990,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,16.93,2.00,0.99,39.00,0.00
1280.138,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,0.99,39.00,0.00
1280.290,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,0.99,39.00,0.00
1280.438,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,39.00,0.00
1280.590,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1280.738,5088.50,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1280.890,4950.00,13.60,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.038,4950.00,13.96,3.16,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.190,4950.00,13.96,2.35,244.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.338,4950.00,13.96,2.35,132.00,258.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.490,4950.00,13.96,2.35,132.00,133.91,42.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.638,4950.00,13.96,2.35,132.00,133.91,24.00,84.34,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.790,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,315.90,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1281.938,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,94.36,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.090,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,86.25,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.238,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.388,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.538,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.690,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,63.95,15.51,2.00,5.63,-3.00,0.00
1282.838,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,15.51,2.00,5.63,-3.00,0.00
1282.990,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,2.00,5.63,-3.00,0.00
1283.138,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,5.63,-3.00,0.00
1283.290,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,-3.00,0.00
1283.438,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1283.590,4950.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1283.738,3542.00,13.96,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1283.890,3542.00,13.10,2.35,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.038,3542.00,13.10,5.31,132.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.190,3542.00,13.10,5.31,212.00,133.91,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.338,3542.00,13.10,5.31,212.00,219.69,24.00,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.490,3542.00,13.10,5.31,212.00,219.69,52.50,87.65,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.637,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,99.50,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.790,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.16,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1284.938,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.00,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1285.090,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,99.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1285.238,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.19,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1285.388,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1285.538,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,59.07,26.68,3.00,0.95,6.00,0.00
1285.690,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,26.68,3.00,0.95,6.00,0.00
1285.838,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,0.95,6.00,0.00
1285.988,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,0.95,6.00,0.00
1286.138,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,6.00,0.00
1286.290,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1286.468,3542.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1286.618,4510.00,13.10,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1286.768,4510.00,15.43,5.31,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1286.918,4510.00,15.43,4.53,212.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.068,4510.00,15.43,4.53,484.00,219.69,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.218,4510.00,15.43,4.53,484.00,522.38,52.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.368,4510.00,15.43,4.53,484.00,522.38,103.50,89.64,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.518,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,245.00,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.668,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,95.66,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.818,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,87.75,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1287.968,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,100.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1288.118,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.20,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1288.268,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1288.418,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,74.97,28.18,3.00,1.00,15.75,0.00
1288.568,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,28.18,3.00,1.00,15.75,0.00
1288.718,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,1.00,15.75,0.00
1288.868,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,1.00,15.75,0.00
1289.018,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,15.75,0.00
1289.168,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1289.318,4510.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1289.468,5383.00,15.43,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1289.618,5383.00,13.50,4.53,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1289.768,5383.00,13.50,3.33,484.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1289.918,5383.00,13.50,3.33,148.00,522.38,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.068,5383.00,13.50,3.33,148.00,151.00,103.50,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.218,5383.00,13.50,3.33,148.00,151.00,24.00,93.74,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.368,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,661.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.518,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,96.26,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.668,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,88.50,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.818,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,101.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1290.968,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1291.118,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1291.268,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,102.91,9.29,3.00,0.97,-15.00,0.00
1291.418,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,9.29,3.00,0.97,-15.00,0.00
1291.568,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,0.97,-15.00,0.00
1291.718,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,0.97,-15.00,0.00
1291.868,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-15.00,0.00
1292.018,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.168,5383.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.321,4885.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.468,4885.00,13.50,3.33,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.618,4885.00,13.50,2.24,148.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.768,4885.00,13.50,2.24,124.00,151.00,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1292.918,4885.00,13.50,2.24,124.00,125.91,24.00,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.068,4885.00,13.50,2.24,124.00,125.91,22.50,110.15,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.218,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,145.70,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.368,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,97.06,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.518,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,90.00,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.668,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.818,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1293.968,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1294.148,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,93.14,21.52,3.00,16.00,-3.00,0.00
1294.300,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,21.52,3.00,16.00,-3.00,0.00
1294.448,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,16.00,-3.00,0.00
1294.600,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,16.00,-3.00,0.00
1294.748,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,-3.00,0.00
1294.900,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.048,4885.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.200,5177.00,13.50,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.348,5177.00,13.79,2.24,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.500,5177.00,13.79,5.79,124.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.648,5177.00,13.79,5.79,288.00,125.91,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.800,5177.00,13.79,5.79,288.00,290.84,22.50,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1295.948,5177.00,13.79,5.79,288.00,290.84,47.25,106.65,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.100,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,159.10,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.248,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.96,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.400,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.548,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,102.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.728,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1296.879,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1297.028,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,91.57,26.10,3.00,0.99,28.50,0.00
1297.179,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,26.10,3.00,0.99,28.50,0.00
1297.328,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,3.00,0.99,28.50,0.00
1297.479,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,28.50,0.00
1297.628,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,28.50,0.00
1297.778,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,29.25,0.00
1297.928,5177.00,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,29.25,0.00
1298.108,4426.50,13.79,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,29.25,0.00
1298.258,4426.50,13.58,5.79,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,29.25,0.00
1298.408,4426.50,13.58,4.73,288.00,290.84,47.25,102.04,298.70,96.56,92.25,103.00,14.19,34.00,100.85,20.75,4.00,0.99,29.25,0.00
