Time,"Engine speed","Air mass flow","Coolant temperature","Oil temperature","Ambient temperature","Vehicle speed","Lambda actual value","Actual ignition angle","Boost pressure","Relative air filling"
2714.823,665.00,8.00,92.76,94.00,21.00,0.00,1.01,7.50,0.00,14.25
2715.063,665.00,8.00,92.76,94.00,21.00,0.00,1.01,7.50,0.00,14.25
2715.303,665.00,8.00,92.66,94.00,21.00,0.00,1.01,7.50,0.00,14.25
2715.543,665.00,8.00,92.66,93.00,21.00,0.00,1.01,7.50,0.00,14.25
2715.783,665.00,8.00,92.66,93.00,21.00,0.00,1.01,7.50,0.00,14.25
2716.023,665.00,8.00,92.66,93.00,21.00,0.00,1.01,7.50,0.00,14.25
2716.263,665.00,8.00,92.66,93.00,21.00,0.00,1.00,7.50,0.00,14.25
2716.503,665.00,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2716.743,665.00,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2716.983,665.00,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2717.223,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2717.463,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2717.703,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2717.943,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2718.183,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2718.423,647.50,8.00,92.66,93.00,21.00,0.00,1.00,16.50,0.00,14.25
2718.662,647.50,8.00,92.66,93.00,21.00,0.00,1.01,16.50,0.00,14.25
2718.903,647.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,14.25
2719.143,647.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,14.25
2719.383,647.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2719.623,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2719.863,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2720.103,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2720.343,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2720.583,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2720.823,682.50,8.00,92.66,93.00,21.00,0.00,1.01,3.00,0.00,13.50
2721.063,682.50,8.00,92.66,93.00,21.00,0.00,0.99,3.00,0.00,13.50
2721.303,682.50,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2721.543,682.50,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2721.783,682.50,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2722.023,650.00,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2722.263,650.00,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2722.503,650.00,8.00,92.56,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2722.743,650.00,8.00,92.56,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2722.983,650.00,8.00,92.56,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2723.253,650.00,8.00,92.56,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2723.493,650.00,8.00,92.56,93.00,21.00,0.00,0.99,10.50,0.00,13.50
2723.733,650.00,8.00,92.56,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2723.973,650.00,8.00,92.56,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2724.213,650.00,8.00,92.56,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2724.453,672.00,8.00,92.56,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2724.693,672.00,8.00,92.56,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2724.933,672.00,8.00,92.66,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2725.173,672.00,8.00,92.66,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2725.413,672.00,8.00,92.66,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2725.653,672.00,8.00,92.66,93.00,21.00,0.00,0.99,7.50,0.00,13.50
2725.892,672.00,8.00,92.66,93.00,21.00,0.00,0.97,7.50,0.00,13.50
2726.133,672.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,13.50
2726.373,672.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,13.50
2726.613,672.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2726.853,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2727.093,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2727.333,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2727.573,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2727.813,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2728.053,640.00,8.00,92.66,93.00,21.00,0.00,0.97,10.50,0.00,14.25
2728.293,640.00,8.00,92.66,93.00,21.00,0.00,0.99,10.50,0.00,14.25
2728.532,640.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,14.25
2728.773,640.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,14.25
2729.013,640.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2729.253,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2729.493,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2729.733,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2729.973,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2730.213,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2730.453,675.00,8.00,92.66,93.00,21.00,0.00,0.99,5.25,0.00,13.50
2730.693,675.00,8.00,92.66,93.00,21.00,0.00,0.98,5.25,0.00,13.50
2730.933,675.00,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,13.50
2731.173,675.00,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,13.50
2731.413,675.00,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2731.653,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2731.893,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2732.133,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2732.373,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2732.613,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2732.853,651.50,8.00,92.66,93.00,21.00,0.00,0.98,15.00,0.00,14.25
2733.093,651.50,8.00,92.66,93.00,21.00,0.00,1.00,15.00,0.00,14.25
2733.333,651.50,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,14.25
2733.573,651.50,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,14.25
2733.813,651.50,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2734.053,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2734.293,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2734.533,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2734.773,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2735.013,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2735.253,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2735.493,660.00,8.00,92.66,93.00,21.00,0.00,1.00,8.25,0.00,15.00
2735.733,660.00,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2735.973,660.00,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2736.213,660.00,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2736.453,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2736.693,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2736.933,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2737.173,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2737.413,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2737.653,676.50,8.00,92.66,93.00,21.00,0.00,1.00,14.25,0.00,15.00
2737.893,676.50,8.00,92.66,93.00,21.00,0.00,1.01,14.25,0.00,15.00
2738.133,676.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2738.373,676.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2738.613,676.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2738.853,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2739.093,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2739.332,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2739.573,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2739.813,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2740.053,661.50,8.00,92.66,93.00,21.00,0.00,1.01,9.75,0.00,15.00
2740.292,661.50,8.00,92.66,93.00,21.00,0.00,1.00,9.75,0.00,15.00
2740.533,661.50,8.00,92.66,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2740.773,661.50,8.00,92.66,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2741.013,661.50,8.00,92.66,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2741.253,669.00,8.00,92.66,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2741.493,669.00,8.00,92.66,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2741.733,669.00,8.00,92.76,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2741.973,669.00,8.00,92.76,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2742.213,669.00,8.00,92.76,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2742.453,669.00,8.00,92.76,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2742.693,669.00,8.00,92.76,93.00,21.00,0.00,1.00,3.75,0.00,15.00
2742.933,669.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2743.173,669.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2743.413,669.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2743.653,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2743.893,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2744.133,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2744.373,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2744.613,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2744.853,646.00,8.00,92.76,93.00,21.00,0.00,1.00,9.00,0.00,15.00
2745.093,646.00,8.00,92.76,93.00,21.00,0.00,1.01,9.00,0.00,15.00
2745.332,646.00,8.00,92.76,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2745.573,646.00,8.00,92.76,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2745.813,646.00,8.00,92.76,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2746.053,656.50,8.00,92.76,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2746.292,656.50,8.00,92.76,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2746.533,656.50,8.00,92.86,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2746.773,656.50,8.00,92.86,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2747.012,656.50,8.00,92.86,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2747.253,656.50,8.00,92.86,93.00,21.00,0.00,1.01,2.25,0.00,15.00
2747.493,656.50,8.00,92.86,93.00,21.00,0.00,1.08,2.25,0.00,15.00
2747.733,656.50,8.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2747.973,656.50,8.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2748.213,656.50,8.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2748.453,686.50,8.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2748.692,686.50,12.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2748.963,686.50,12.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2749.203,686.50,12.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2749.443,686.50,12.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2749.713,686.50,12.00,92.86,93.00,21.00,0.00,1.08,11.25,0.00,15.00
2749.983,686.50,12.00,92.86,93.00,21.00,0.00,1.06,11.25,0.00,15.00
2750.223,686.50,12.00,92.86,93.00,21.00,0.00,1.06,0.75,0.00,15.00
2750.463,686.50,12.00,92.86,93.00,21.00,0.00,1.06,0.75,0.00,15.00
2750.702,686.50,12.00,92.86,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2750.942,691.50,12.00,92.86,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2751.183,691.50,8.00,92.86,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2751.423,691.50,8.00,92.96,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2751.662,691.50,8.00,92.96,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2751.903,691.50,8.00,92.96,93.00,21.00,0.00,1.06,0.75,0.00,13.50
2752.143,691.50,8.00,92.96,93.00,21.00,0.00,1.06,0.75,0.00,13.50
